Spot brightness,Day,Substrate,Predator,Predator number,Additional R.hartii,Starting food
8,1254,3,C.punctata,5,0,51
11,1254,3,C.punctata,5,0,51
8,1254,3,C.punctata,5,0,51
6,1254,3,C.punctata,5,0,51
8,1254,3,C.punctata,5,0,51
8,1254,3,C.punctata,5,0,51
7,1254,3,C.punctata,5,0,51
8,1254,3,C.punctata,5,0,51
10,1254,3,C.punctata,5,0,51
8,1254,3,C.punctata,5,0,51
12,1254,3,C.punctata,5,0,51
6,1508,3,C.punctata,5,0,51
7,1508,3,C.punctata,5,0,51
7,1508,3,C.punctata,5,0,51
9,1508,3,C.punctata,5,0,51
9,1508,3,C.punctata,5,0,51
8,1508,3,C.punctata,5,0,51
9,1508,3,C.punctata,5,0,51
9,1508,3,C.punctata,5,0,51
8,1508,3,C.punctata,5,0,51
5,1508,3,C.punctata,5,0,51
7,1508,3,C.punctata,5,0,51
7,1508,3,C.punctata,5,0,51
7,1508,3,C.punctata,5,0,51
9,1508,3,C.punctata,5,0,51
7,1508,3,C.punctata,5,0,51
7,1508,3,C.punctata,5,0,51
8,1508,3,C.punctata,5,0,51
5,1508,3,C.punctata,5,0,51
6,1508,3,C.punctata,5,0,51
8,1508,3,C.punctata,5,0,51
6,1508,3,C.punctata,5,0,51
9,1508,3,C.punctata,5,0,51
7,1508,3,C.punctata,5,0,51
9,1508,3,C.punctata,5,0,51
9,1508,3,C.punctata,5,0,51
5,1508,3,C.punctata,5,0,51
9,1508,3,C.punctata,5,0,51
8,1508,3,C.punctata,5,0,51
6,1508,3,C.punctata,5,0,51
10,1508,3,C.punctata,5,0,51
7,1508,3,C.punctata,5,0,51
9,1508,3,C.punctata,5,0,51
8,1508,3,C.punctata,5,0,51
7,1508,3,C.punctata,5,0,51
6,1508,3,C.punctata,5,0,51
8,1508,3,C.punctata,5,0,51
8,1508,3,C.punctata,5,0,51
7,1508,3,C.punctata,5,0,51
9,1508,3,C.punctata,5,0,51
11,1508,3,C.punctata,5,0,51
9,1508,3,C.punctata,5,0,51
10,1508,3,C.punctata,5,0,51
8,1508,3,C.punctata,5,0,51
7,1508,3,C.punctata,5,0,51
8,1508,3,C.punctata,5,0,51
4,1508,3,C.punctata,5,0,51
7,1508,3,C.punctata,5,0,51
9,1508,3,C.punctata,5,0,51
10,1508,3,C.punctata,5,0,51
10,1508,3,C.punctata,5,0,51
8,1508,3,C.punctata,5,0,51
9,1508,3,C.punctata,5,0,51
9,1508,3,C.punctata,5,0,51
9,1508,3,C.punctata,5,0,51
10,1508,3,C.punctata,5,0,51
10,1508,3,C.punctata,5,0,51
7,1508,3,C.punctata,5,0,51
6,1508,3,C.punctata,5,0,51
11,0,1,C.punctata,5,0,51
15,0,1,C.punctata,5,0,51
14,0,1,C.punctata,5,0,51
5,0,1,C.punctata,5,0,51
9,0,1,C.punctata,5,0,51
9,0,1,C.punctata,5,0,51
8,0,1,C.punctata,5,0,51
12,0,1,C.punctata,5,0,51
7,0,1,C.punctata,5,0,51
8,0,1,C.punctata,5,0,51
12,0,1,C.punctata,5,0,51
12,0,1,C.punctata,5,0,51
11,0,1,C.punctata,5,0,51
11,0,1,C.punctata,5,0,51
13,0,1,C.punctata,5,0,51
12,0,1,C.punctata,5,0,51
11,0,1,C.punctata,5,0,51
10,0,1,C.punctata,5,0,51
10,0,1,C.punctata,5,0,51
11,0,1,C.punctata,5,0,51
13,0,1,C.punctata,5,0,51
14,0,1,C.punctata,5,0,51
12,0,1,C.punctata,5,0,51
9,0,1,C.punctata,5,0,51
10,0,1,C.punctata,5,0,51
8,254,1,C.punctata,5,0,51
8,254,1,C.punctata,5,0,51
8,254,1,C.punctata,5,0,51
8,254,1,C.punctata,5,0,51
5,254,1,C.punctata,5,0,51
8,254,1,C.punctata,5,0,51
8,254,1,C.punctata,5,0,51
8,254,1,C.punctata,5,0,51
8,254,1,C.punctata,5,0,51
9,254,1,C.punctata,5,0,51
5,254,1,C.punctata,5,0,51
7,254,1,C.punctata,5,0,51
9,254,1,C.punctata,5,0,51
9,254,1,C.punctata,5,0,51
6,254,1,C.punctata,5,0,51
8,254,1,C.punctata,5,0,51
9,254,1,C.punctata,5,0,51
9,254,1,C.punctata,5,0,51
8,254,1,C.punctata,5,0,51
9,254,1,C.punctata,5,0,51
9,254,1,C.punctata,5,0,51
7,254,1,C.punctata,5,0,51
9,254,1,C.punctata,5,0,51
7,254,1,C.punctata,5,0,51
8,254,1,C.punctata,5,0,51
9,254,1,C.punctata,5,0,51
10,254,1,C.punctata,5,0,51
7,254,1,C.punctata,5,0,51
8,254,1,C.punctata,5,0,51
6,254,1,C.punctata,5,0,51
9,254,1,C.punctata,5,0,51
7,254,1,C.punctata,5,0,51
8,254,1,C.punctata,5,0,51
7,254,1,C.punctata,5,0,51
8,254,1,C.punctata,5,0,51
8,254,1,C.punctata,5,0,51
8,254,1,C.punctata,5,0,51
5,254,1,C.punctata,5,0,51
8,254,1,C.punctata,5,0,51
8,254,1,C.punctata,5,0,51
7,254,1,C.punctata,5,0,51
5,254,1,C.punctata,5,0,51
9,254,1,C.punctata,5,0,51
9,254,1,C.punctata,5,0,51
10,254,1,C.punctata,5,0,51
7,254,1,C.punctata,5,0,51
12,254,1,C.punctata,5,0,51
7,254,1,C.punctata,5,0,51
6,254,1,C.punctata,5,0,51
5,501,1,C.punctata,5,0,51
6,501,1,C.punctata,5,0,51
6,501,1,C.punctata,5,0,51
9,501,1,C.punctata,5,0,51
8,501,1,C.punctata,5,0,51
8,501,1,C.punctata,5,0,51
8,501,1,C.punctata,5,0,51
8,501,1,C.punctata,5,0,51
8,501,1,C.punctata,5,0,51
8,501,1,C.punctata,5,0,51
8,501,1,C.punctata,5,0,51
9,501,1,C.punctata,5,0,51
8,501,1,C.punctata,5,0,51
6,501,1,C.punctata,5,0,51
7,501,1,C.punctata,5,0,51
8,501,1,C.punctata,5,0,51
9,501,1,C.punctata,5,0,51
9,501,1,C.punctata,5,0,51
6,501,1,C.punctata,5,0,51
8,501,1,C.punctata,5,0,51
9,501,1,C.punctata,5,0,51
8,501,1,C.punctata,5,0,51
9,501,1,C.punctata,5,0,51
9,501,1,C.punctata,5,0,51
9,501,1,C.punctata,5,0,51
6,501,1,C.punctata,5,0,51
9,501,1,C.punctata,5,0,51
7,501,1,C.punctata,5,0,51
9,501,1,C.punctata,5,0,51
8,501,1,C.punctata,5,0,51
7,501,1,C.punctata,5,0,51
8,501,1,C.punctata,5,0,51
8,501,1,C.punctata,5,0,51
8,501,1,C.punctata,5,0,51
7,501,1,C.punctata,5,0,51
9,501,1,C.punctata,5,0,51
9,501,1,C.punctata,5,0,51
9,501,1,C.punctata,5,0,51
10,501,1,C.punctata,5,0,51
10,501,1,C.punctata,5,0,51
10,501,1,C.punctata,5,0,51
9,501,1,C.punctata,5,0,51
9,501,1,C.punctata,5,0,51
7,753,1,C.punctata,5,0,51
6,753,1,C.punctata,5,0,51
7,753,1,C.punctata,5,0,51
6,753,1,C.punctata,5,0,51
9,753,1,C.punctata,5,0,51
8,753,1,C.punctata,5,0,51
9,753,1,C.punctata,5,0,51
7,753,1,C.punctata,5,0,51
6,753,1,C.punctata,5,0,51
9,753,1,C.punctata,5,0,51
7,753,1,C.punctata,5,0,51
6,753,1,C.punctata,5,0,51
7,753,1,C.punctata,5,0,51
7,753,1,C.punctata,5,0,51
9,753,1,C.punctata,5,0,51
9,753,1,C.punctata,5,0,51
8,753,1,C.punctata,5,0,51
9,753,1,C.punctata,5,0,51
9,753,1,C.punctata,5,0,51
7,753,1,C.punctata,5,0,51
10,753,1,C.punctata,5,0,51
9,753,1,C.punctata,5,0,51
9,753,1,C.punctata,5,0,51
9,753,1,C.punctata,5,0,51
8,753,1,C.punctata,5,0,51
8,753,1,C.punctata,5,0,51
7,753,1,C.punctata,5,0,51
9,753,1,C.punctata,5,0,51
9,753,1,C.punctata,5,0,51
10,753,1,C.punctata,5,0,51
8,753,1,C.punctata,5,0,51
7,753,1,C.punctata,5,0,51
8,753,1,C.punctata,5,0,51
10,753,1,C.punctata,5,0,51
10,753,1,C.punctata,5,0,51
11,753,1,C.punctata,5,0,51
10,753,1,C.punctata,5,0,51
10,753,1,C.punctata,5,0,51
9,753,1,C.punctata,5,0,51
11,753,1,C.punctata,5,0,51
8,753,1,C.punctata,5,0,51
10,753,1,C.punctata,5,0,51
9,753,1,C.punctata,5,0,51
8,753,1,C.punctata,5,0,51
9,753,1,C.punctata,5,0,51
8,753,1,C.punctata,5,0,51
9,753,1,C.punctata,5,0,51
8,753,1,C.punctata,5,0,51
8,753,1,C.punctata,5,0,51
9,753,1,C.punctata,5,0,51
7,753,1,C.punctata,5,0,51
13,753,1,C.punctata,5,0,51
10,753,1,C.punctata,5,0,51
9,753,1,C.punctata,5,0,51
11,753,1,C.punctata,5,0,51
13,753,1,C.punctata,5,0,51
14,753,1,C.punctata,5,0,51
9,753,1,C.punctata,5,0,51
9,1007,1,C.punctata,5,0,51
9,1007,1,C.punctata,5,0,51
8,1007,1,C.punctata,5,0,51
8,1007,1,C.punctata,5,0,51
8,1007,1,C.punctata,5,0,51
7,1007,1,C.punctata,5,0,51
7,1007,1,C.punctata,5,0,51
9,1007,1,C.punctata,5,0,51
9,1007,1,C.punctata,5,0,51
8,1007,1,C.punctata,5,0,51
6,1007,1,C.punctata,5,0,51
8,1007,1,C.punctata,5,0,51
10,1007,1,C.punctata,5,0,51
9,1007,1,C.punctata,5,0,51
9,1007,1,C.punctata,5,0,51
9,1007,1,C.punctata,5,0,51
9,1007,1,C.punctata,5,0,51
10,1007,1,C.punctata,5,0,51
6,1007,1,C.punctata,5,0,51
9,1007,1,C.punctata,5,0,51
10,1007,1,C.punctata,5,0,51
10,1007,1,C.punctata,5,0,51
12,1007,1,C.punctata,5,0,51
12,1007,1,C.punctata,5,0,51
11,1007,1,C.punctata,5,0,51
6,1007,1,C.punctata,5,0,51
9,1007,1,C.punctata,5,0,51
9,1007,1,C.punctata,5,0,51
9,1007,1,C.punctata,5,0,51
6,1007,1,C.punctata,5,0,51
9,1007,1,C.punctata,5,0,51
6,1007,1,C.punctata,5,0,51
13,1007,1,C.punctata,5,0,51
12,1007,1,C.punctata,5,0,51
13,1007,1,C.punctata,5,0,51
11,1007,1,C.punctata,5,0,51
11,1007,1,C.punctata,5,0,51
12,1007,1,C.punctata,5,0,51
12,1007,1,C.punctata,5,0,51
6,1007,1,C.punctata,5,0,51
9,1254,1,C.punctata,5,0,51
9,1254,1,C.punctata,5,0,51
9,1254,1,C.punctata,5,0,51
8,1254,1,C.punctata,5,0,51
8,1254,1,C.punctata,5,0,51
7,1254,1,C.punctata,5,0,51
8,1254,1,C.punctata,5,0,51
8,1254,1,C.punctata,5,0,51
9,1254,1,C.punctata,5,0,51
8,1254,1,C.punctata,5,0,51
8,1254,1,C.punctata,5,0,51
8,1254,1,C.punctata,5,0,51
8,1254,1,C.punctata,5,0,51
9,1254,1,C.punctata,5,0,51
10,1254,1,C.punctata,5,0,51
8,1254,1,C.punctata,5,0,51
9,1254,1,C.punctata,5,0,51
9,1254,1,C.punctata,5,0,51
10,1254,1,C.punctata,5,0,51
11,1254,1,C.punctata,5,0,51
10,1254,1,C.punctata,5,0,51
8,1254,1,C.punctata,5,0,51
8,1254,1,C.punctata,5,0,51
11,1254,1,C.punctata,5,0,51
7,1254,1,C.punctata,5,0,51
11,1254,1,C.punctata,5,0,51
9,1254,1,C.punctata,5,0,51
7,1254,1,C.punctata,5,0,51
5,1254,1,C.punctata,5,0,51
10,1254,1,C.punctata,5,0,51
11,1254,1,C.punctata,5,0,51
11,1254,1,C.punctata,5,0,51
12,1254,1,C.punctata,5,0,51
9,1254,1,C.punctata,5,0,51
9,1254,1,C.punctata,5,0,51
9,1254,1,C.punctata,5,0,51
12,1254,1,C.punctata,5,0,51
7,1254,1,C.punctata,5,0,51
8,1254,1,C.punctata,5,0,51
11,1254,1,C.punctata,5,0,51
10,1254,1,C.punctata,5,0,51
9,1254,1,C.punctata,5,0,51
6,1254,1,C.punctata,5,0,51
11,1254,1,C.punctata,5,0,51
12,1254,1,C.punctata,5,0,51
10,1254,1,C.punctata,5,0,51
8,1254,1,C.punctata,5,0,51
9,1254,1,C.punctata,5,0,51
11,1254,1,C.punctata,5,0,51
13,1254,1,C.punctata,5,0,51
8,1499,1,C.punctata,5,0,51
8,1499,1,C.punctata,5,0,51
6,1499,1,C.punctata,5,0,51
7,1499,1,C.punctata,5,0,51
8,1499,1,C.punctata,5,0,51
9,1499,1,C.punctata,5,0,51
6,1499,1,C.punctata,5,0,51
7,1499,1,C.punctata,5,0,51
7,1499,1,C.punctata,5,0,51
8,1499,1,C.punctata,5,0,51
8,1499,1,C.punctata,5,0,51
9,1499,1,C.punctata,5,0,51
7,1499,1,C.punctata,5,0,51
9,1499,1,C.punctata,5,0,51
9,1499,1,C.punctata,5,0,51
7,1499,1,C.punctata,5,0,51
9,1499,1,C.punctata,5,0,51
8,1499,1,C.punctata,5,0,51
6,1499,1,C.punctata,5,0,51
11,1499,1,C.punctata,5,0,51
9,1499,1,C.punctata,5,0,51
8,1499,1,C.punctata,5,0,51
9,1499,1,C.punctata,5,0,51
9,1499,1,C.punctata,5,0,51
8,1499,1,C.punctata,5,0,51
8,1499,1,C.punctata,5,0,51
8,1499,1,C.punctata,5,0,51
9,1499,1,C.punctata,5,0,51
8,1499,1,C.punctata,5,0,51
8,1499,1,C.punctata,5,0,51
9,1499,1,C.punctata,5,0,51
8,1499,1,C.punctata,5,0,51
8,1499,1,C.punctata,5,0,51
10,1499,1,C.punctata,5,0,51
8,1499,1,C.punctata,5,0,51
9,1499,1,C.punctata,5,0,51
8,1499,1,C.punctata,5,0,51
9,1499,1,C.punctata,5,0,51
11,1499,1,C.punctata,5,0,51
10,1499,1,C.punctata,5,0,51
10,1499,1,C.punctata,5,0,51
14,0,2,C.punctata,5,0,51
11,0,2,C.punctata,5,0,51
10,0,2,C.punctata,5,0,51
10,0,2,C.punctata,5,0,51
8,0,2,C.punctata,5,0,51
11,0,2,C.punctata,5,0,51
7,0,2,C.punctata,5,0,51
10,0,2,C.punctata,5,0,51
11,0,2,C.punctata,5,0,51
10,0,2,C.punctata,5,0,51
12,0,2,C.punctata,5,0,51
8,0,2,C.punctata,5,0,51
7,0,2,C.punctata,5,0,51
10,0,2,C.punctata,5,0,51
9,0,2,C.punctata,5,0,51
9,0,2,C.punctata,5,0,51
11,0,2,C.punctata,5,0,51
7,0,2,C.punctata,5,0,51
7,0,2,C.punctata,5,0,51
8,0,2,C.punctata,5,0,51
8,0,2,C.punctata,5,0,51
11,0,2,C.punctata,5,0,51
7,0,2,C.punctata,5,0,51
11,0,2,C.punctata,5,0,51
13,0,2,C.punctata,5,0,51
10,0,2,C.punctata,5,0,51
10,0,2,C.punctata,5,0,51
11,0,2,C.punctata,5,0,51
11,0,2,C.punctata,5,0,51
9,253,2,C.punctata,5,0,51
9,253,2,C.punctata,5,0,51
9,253,2,C.punctata,5,0,51
9,253,2,C.punctata,5,0,51
8,253,2,C.punctata,5,0,51
8,253,2,C.punctata,5,0,51
10,253,2,C.punctata,5,0,51
8,253,2,C.punctata,5,0,51
7,253,2,C.punctata,5,0,51
10,253,2,C.punctata,5,0,51
10,253,2,C.punctata,5,0,51
8,253,2,C.punctata,5,0,51
7,253,2,C.punctata,5,0,51
10,253,2,C.punctata,5,0,51
10,253,2,C.punctata,5,0,51
9,253,2,C.punctata,5,0,51
9,253,2,C.punctata,5,0,51
9,253,2,C.punctata,5,0,51
8,253,2,C.punctata,5,0,51
10,253,2,C.punctata,5,0,51
10,253,2,C.punctata,5,0,51
7,253,2,C.punctata,5,0,51
10,253,2,C.punctata,5,0,51
10,253,2,C.punctata,5,0,51
9,253,2,C.punctata,5,0,51
7,253,2,C.punctata,5,0,51
8,253,2,C.punctata,5,0,51
9,253,2,C.punctata,5,0,51
7,253,2,C.punctata,5,0,51
7,253,2,C.punctata,5,0,51
10,253,2,C.punctata,5,0,51
11,253,2,C.punctata,5,0,51
10,253,2,C.punctata,5,0,51
10,253,2,C.punctata,5,0,51
7,253,2,C.punctata,5,0,51
10,253,2,C.punctata,5,0,51
8,253,2,C.punctata,5,0,51
9,253,2,C.punctata,5,0,51
8,253,2,C.punctata,5,0,51
10,253,2,C.punctata,5,0,51
10,253,2,C.punctata,5,0,51
9,253,2,C.punctata,5,0,51
11,253,2,C.punctata,5,0,51
10,253,2,C.punctata,5,0,51
14,253,2,C.punctata,5,0,51
9,253,2,C.punctata,5,0,51
6,253,2,C.punctata,5,0,51
10,253,2,C.punctata,5,0,51
10,253,2,C.punctata,5,0,51
14,253,2,C.punctata,5,0,51
9,502,2,C.punctata,5,0,51
9,502,2,C.punctata,5,0,51
9,502,2,C.punctata,5,0,51
10,502,2,C.punctata,5,0,51
8,502,2,C.punctata,5,0,51
8,502,2,C.punctata,5,0,51
10,502,2,C.punctata,5,0,51
6,502,2,C.punctata,5,0,51
7,502,2,C.punctata,5,0,51
9,502,2,C.punctata,5,0,51
9,502,2,C.punctata,5,0,51
10,502,2,C.punctata,5,0,51
11,502,2,C.punctata,5,0,51
7,502,2,C.punctata,5,0,51
9,502,2,C.punctata,5,0,51
9,502,2,C.punctata,5,0,51
9,502,2,C.punctata,5,0,51
10,502,2,C.punctata,5,0,51
11,502,2,C.punctata,5,0,51
10,502,2,C.punctata,5,0,51
11,502,2,C.punctata,5,0,51
10,502,2,C.punctata,5,0,51
11,502,2,C.punctata,5,0,51
10,502,2,C.punctata,5,0,51
11,502,2,C.punctata,5,0,51
10,502,2,C.punctata,5,0,51
11,502,2,C.punctata,5,0,51
9,502,2,C.punctata,5,0,51
10,502,2,C.punctata,5,0,51
12,502,2,C.punctata,5,0,51
14,502,2,C.punctata,5,0,51
11,502,2,C.punctata,5,0,51
12,502,2,C.punctata,5,0,51
10,502,2,C.punctata,5,0,51
10,502,2,C.punctata,5,0,51
11,502,2,C.punctata,5,0,51
10,502,2,C.punctata,5,0,51
9,502,2,C.punctata,5,0,51
9,502,2,C.punctata,5,0,51
12,502,2,C.punctata,5,0,51
9,502,2,C.punctata,5,0,51
9,502,2,C.punctata,5,0,51
10,502,2,C.punctata,5,0,51
10,502,2,C.punctata,5,0,51
9,502,2,C.punctata,5,0,51
11,502,2,C.punctata,5,0,51
11,502,2,C.punctata,5,0,51
9,756,2,C.punctata,5,0,51
9,756,2,C.punctata,5,0,51
9,756,2,C.punctata,5,0,51
8,756,2,C.punctata,5,0,51
10,756,2,C.punctata,5,0,51
10,756,2,C.punctata,5,0,51
10,756,2,C.punctata,5,0,51
8,756,2,C.punctata,5,0,51
10,756,2,C.punctata,5,0,51
9,756,2,C.punctata,5,0,51
11,756,2,C.punctata,5,0,51
9,756,2,C.punctata,5,0,51
10,756,2,C.punctata,5,0,51
9,756,2,C.punctata,5,0,51
11,756,2,C.punctata,5,0,51
10,756,2,C.punctata,5,0,51
9,756,2,C.punctata,5,0,51
9,756,2,C.punctata,5,0,51
10,756,2,C.punctata,5,0,51
10,756,2,C.punctata,5,0,51
9,756,2,C.punctata,5,0,51
10,756,2,C.punctata,5,0,51
11,756,2,C.punctata,5,0,51
8,756,2,C.punctata,5,0,51
9,756,2,C.punctata,5,0,51
5,756,2,C.punctata,5,0,51
8,756,2,C.punctata,5,0,51
8,756,2,C.punctata,5,0,51
11,756,2,C.punctata,5,0,51
9,756,2,C.punctata,5,0,51
11,756,2,C.punctata,5,0,51
9,756,2,C.punctata,5,0,51
10,756,2,C.punctata,5,0,51
10,756,2,C.punctata,5,0,51
9,756,2,C.punctata,5,0,51
10,756,2,C.punctata,5,0,51
11,756,2,C.punctata,5,0,51
8,756,2,C.punctata,5,0,51
11,756,2,C.punctata,5,0,51
10,756,2,C.punctata,5,0,51
12,756,2,C.punctata,5,0,51
6,756,2,C.punctata,5,0,51
7,756,2,C.punctata,5,0,51
8,1009,2,C.punctata,5,0,51
8,1009,2,C.punctata,5,0,51
5,1009,2,C.punctata,5,0,51
10,1009,2,C.punctata,5,0,51
7,1009,2,C.punctata,5,0,51
9,1009,2,C.punctata,5,0,51
9,1009,2,C.punctata,5,0,51
8,1009,2,C.punctata,5,0,51
8,1009,2,C.punctata,5,0,51
10,1009,2,C.punctata,5,0,51
11,1009,2,C.punctata,5,0,51
7,1009,2,C.punctata,5,0,51
9,1009,2,C.punctata,5,0,51
7,1009,2,C.punctata,5,0,51
10,1009,2,C.punctata,5,0,51
6,1009,2,C.punctata,5,0,51
9,1009,2,C.punctata,5,0,51
8,1009,2,C.punctata,5,0,51
9,1009,2,C.punctata,5,0,51
10,1009,2,C.punctata,5,0,51
10,1009,2,C.punctata,5,0,51
11,1009,2,C.punctata,5,0,51
10,1009,2,C.punctata,5,0,51
10,1009,2,C.punctata,5,0,51
8,1009,2,C.punctata,5,0,51
11,1009,2,C.punctata,5,0,51
5,1009,2,C.punctata,5,0,51
10,1009,2,C.punctata,5,0,51
10,1009,2,C.punctata,5,0,51
11,1009,2,C.punctata,5,0,51
8,1009,2,C.punctata,5,0,51
8,1009,2,C.punctata,5,0,51
11,1009,2,C.punctata,5,0,51
9,1009,2,C.punctata,5,0,51
9,1009,2,C.punctata,5,0,51
10,1009,2,C.punctata,5,0,51
9,1009,2,C.punctata,5,0,51
11,1009,2,C.punctata,5,0,51
13,1009,2,C.punctata,5,0,51
11,1009,2,C.punctata,5,0,51
11,1009,2,C.punctata,5,0,51
8,1009,2,C.punctata,5,0,51
9,1009,2,C.punctata,5,0,51
8,1009,2,C.punctata,5,0,51
10,1009,2,C.punctata,5,0,51
10,1009,2,C.punctata,5,0,51
10,1255,2,C.punctata,5,0,51
8,1255,2,C.punctata,5,0,51
9,1255,2,C.punctata,5,0,51
9,1255,2,C.punctata,5,0,51
8,1255,2,C.punctata,5,0,51
7,1255,2,C.punctata,5,0,51
7,1255,2,C.punctata,5,0,51
8,1255,2,C.punctata,5,0,51
10,1255,2,C.punctata,5,0,51
8,1255,2,C.punctata,5,0,51
8,1255,2,C.punctata,5,0,51
8,1255,2,C.punctata,5,0,51
10,1255,2,C.punctata,5,0,51
11,1255,2,C.punctata,5,0,51
10,1255,2,C.punctata,5,0,51
7,1255,2,C.punctata,5,0,51
7,1255,2,C.punctata,5,0,51
10,1255,2,C.punctata,5,0,51
9,1255,2,C.punctata,5,0,51
7,1255,2,C.punctata,5,0,51
8,1255,2,C.punctata,5,0,51
11,1255,2,C.punctata,5,0,51
10,1255,2,C.punctata,5,0,51
7,1255,2,C.punctata,5,0,51
13,1255,2,C.punctata,5,0,51
9,1255,2,C.punctata,5,0,51
8,1255,2,C.punctata,5,0,51
9,1255,2,C.punctata,5,0,51
10,1255,2,C.punctata,5,0,51
9,1255,2,C.punctata,5,0,51
11,1255,2,C.punctata,5,0,51
8,1255,2,C.punctata,5,0,51
7,1255,2,C.punctata,5,0,51
11,1255,2,C.punctata,5,0,51
11,1255,2,C.punctata,5,0,51
8,1255,2,C.punctata,5,0,51
12,1255,2,C.punctata,5,0,51
9,1255,2,C.punctata,5,0,51
9,1255,2,C.punctata,5,0,51
12,1255,2,C.punctata,5,0,51
11,1255,2,C.punctata,5,0,51
9,1255,2,C.punctata,5,0,51
8,1504,2,C.punctata,5,0,51
9,1504,2,C.punctata,5,0,51
8,1504,2,C.punctata,5,0,51
8,1504,2,C.punctata,5,0,51
9,1504,2,C.punctata,5,0,51
9,1504,2,C.punctata,5,0,51
9,1504,2,C.punctata,5,0,51
9,1504,2,C.punctata,5,0,51
10,1504,2,C.punctata,5,0,51
9,1504,2,C.punctata,5,0,51
8,1504,2,C.punctata,5,0,51
9,1504,2,C.punctata,5,0,51
9,1504,2,C.punctata,5,0,51
9,1504,2,C.punctata,5,0,51
10,1504,2,C.punctata,5,0,51
10,1504,2,C.punctata,5,0,51
10,1504,2,C.punctata,5,0,51
8,1504,2,C.punctata,5,0,51
9,1504,2,C.punctata,5,0,51
9,1504,2,C.punctata,5,0,51
8,1504,2,C.punctata,5,0,51
11,1504,2,C.punctata,5,0,51
10,1504,2,C.punctata,5,0,51
7,1504,2,C.punctata,5,0,51
11,1504,2,C.punctata,5,0,51
9,1504,2,C.punctata,5,0,51
8,1504,2,C.punctata,5,0,51
10,1504,2,C.punctata,5,0,51
10,1504,2,C.punctata,5,0,51
10,1504,2,C.punctata,5,0,51
10,1504,2,C.punctata,5,0,51
11,1504,2,C.punctata,5,0,51
8,1504,2,C.punctata,5,0,51
11,1504,2,C.punctata,5,0,51
11,1504,2,C.punctata,5,0,51
9,1504,2,C.punctata,5,0,51
11,1504,2,C.punctata,5,0,51
12,1504,2,C.punctata,5,0,51
10,1504,2,C.punctata,5,0,51
10,1504,2,C.punctata,5,0,51
10,1504,2,C.punctata,5,0,51
11,1504,2,C.punctata,5,0,51
9,1504,2,C.punctata,5,0,51
8,1504,2,C.punctata,5,0,51
9,1504,2,C.punctata,5,0,51
11,1504,2,C.punctata,5,0,51
14,1504,2,C.punctata,5,0,51
10,1504,2,C.punctata,5,0,51
12,1504,2,C.punctata,5,0,51
10,1504,2,C.punctata,5,0,51
9,1504,2,C.punctata,5,0,51
10,1504,2,C.punctata,5,0,51
5,1504,2,C.punctata,5,0,51
12,1504,2,C.punctata,5,0,51
12,1504,2,C.punctata,5,0,51
12,1504,2,C.punctata,5,0,51
15,1504,2,C.punctata,5,0,51
10,1504,2,C.punctata,5,0,51
13,0,3,C.punctata,5,5,51
12,0,3,C.punctata,5,5,51
9,0,3,C.punctata,5,5,51
13,0,3,C.punctata,5,5,51
9,0,3,C.punctata,5,5,51
10,0,3,C.punctata,5,5,51
11,0,3,C.punctata,5,5,51
9,0,3,C.punctata,5,5,51
6,0,3,C.punctata,5,5,51
8,0,3,C.punctata,5,5,51
8,0,3,C.punctata,5,5,51
11,0,3,C.punctata,5,5,51
11,0,3,C.punctata,5,5,51
10,0,3,C.punctata,5,5,51
10,0,3,C.punctata,5,5,51
9,0,3,C.punctata,5,5,51
11,0,3,C.punctata,5,5,51
9,252,3,C.punctata,5,5,51
8,252,3,C.punctata,5,5,51
6,252,3,C.punctata,5,5,51
9,252,3,C.punctata,5,5,51
9,252,3,C.punctata,5,5,51
9,252,3,C.punctata,5,5,51
9,252,3,C.punctata,5,5,51
10,252,3,C.punctata,5,5,51
9,252,3,C.punctata,5,5,51
8,252,3,C.punctata,5,5,51
9,252,3,C.punctata,5,5,51
10,252,3,C.punctata,5,5,51
9,252,3,C.punctata,5,5,51
9,252,3,C.punctata,5,5,51
8,252,3,C.punctata,5,5,51
9,252,3,C.punctata,5,5,51
10,252,3,C.punctata,5,5,51
7,252,3,C.punctata,5,5,51
9,252,3,C.punctata,5,5,51
10,252,3,C.punctata,5,5,51
10,252,3,C.punctata,5,5,51
5,252,3,C.punctata,5,5,51
9,252,3,C.punctata,5,5,51
9,252,3,C.punctata,5,5,51
9,252,3,C.punctata,5,5,51
10,252,3,C.punctata,5,5,51
8,252,3,C.punctata,5,5,51
9,252,3,C.punctata,5,5,51
12,252,3,C.punctata,5,5,51
8,252,3,C.punctata,5,5,51
9,252,3,C.punctata,5,5,51
9,252,3,C.punctata,5,5,51
10,252,3,C.punctata,5,5,51
11,252,3,C.punctata,5,5,51
11,252,3,C.punctata,5,5,51
9,252,3,C.punctata,5,5,51
8,252,3,C.punctata,5,5,51
11,252,3,C.punctata,5,5,51
10,252,3,C.punctata,5,5,51
9,252,3,C.punctata,5,5,51
9,252,3,C.punctata,5,5,51
10,252,3,C.punctata,5,5,51
11,252,3,C.punctata,5,5,51
9,252,3,C.punctata,5,5,51
8,501,3,C.punctata,5,5,51
9,501,3,C.punctata,5,5,51
7,501,3,C.punctata,5,5,51
8,501,3,C.punctata,5,5,51
9,501,3,C.punctata,5,5,51
